baseline_target_logprob,component,family,identity,layer,mode,model_id,revision,semantic,syntax,target_logprob_change
-1.5554593801498413,sa,alternation:animal,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-3.1690365076065063
-0.5352122187614441,sa,mapping:animal,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.003897547721862793
-0.44126006960868835,sa,mapping:animal,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.0059397220611572266
-1.734141230583191,sa,arrow:animal,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,0.02035844326019287
-0.9108942151069641,sa,arrow:animal,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.005533099174499512
-0.7575696110725403,sa,question:animal,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,-0.002586066722869873
-1.2352173328399658,sa,question:animal,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.0066890716552734375
-0.9698891043663025,sa,alternation:temperature,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.24849027395248413
-0.694771409034729,sa,alternation:temperature,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.2320219874382019
-0.3067984879016876,sa,mapping:temperature,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,-0.002261430025100708
-0.28149354457855225,sa,mapping:temperature,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.0015096068382263184
-0.9431058764457703,sa,arrow:temperature,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,-0.0014106035232543945
-0.6881223320960999,sa,arrow:temperature,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.0016276240348815918
-0.49627211689949036,sa,question:temperature,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.0017113685607910156
-0.5766375660896301,sa,question:temperature,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.0022022128105163574
-1.809414267539978,sa,alternation:magnitude,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.1012657880783081
-1.1689479351043701,sa,alternation:magnitude,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.2112034559249878
-0.6392275094985962,sa,mapping:magnitude,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.0019313693046569824
-0.18370883166790009,sa,mapping:magnitude,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.01573900878429413
-1.142284870147705,sa,arrow:magnitude,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.0030727386474609375
-0.9924983978271484,sa,arrow:magnitude,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.029953598976135254
-0.31128254532814026,sa,question:magnitude,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.0009763836860656738
-0.949868381023407,sa,question:magnitude,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.0039789676666259766
-0.9206460118293762,sa,alternation:geography,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-2.193717896938324
-1.5245424509048462,sa,alternation:geography,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,0.5590196847915649
-0.08081910014152527,sa,mapping:geography,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.0004312247037887573
-0.09825953096151352,sa,mapping:geography,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.00042019784450531006
-0.9448333978652954,sa,arrow:geography,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.022581040859222412
-2.138657569885254,sa,arrow:geography,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.28220033645629883
-0.33268964290618896,sa,question:geography,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,3.591179847717285e-05
-0.7016850113868713,sa,question:geography,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,-0.004387021064758301
-1.97080397605896,sa,alternation:tense,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.16777253150939941
-2.077249050140381,sa,alternation:tense,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,0.41178596019744873
-0.06130878999829292,sa,mapping:tense,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.001979876309633255
-0.0621170736849308,sa,mapping:tense,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.0018060766160488129
-0.6350164413452148,sa,arrow:tense,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.034246206283569336
-0.47608327865600586,sa,arrow:tense,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.002167940139770508
-0.3218518793582916,sa,question:tense,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.01347324252128601
-0.33328571915626526,sa,question:tense,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.000537484884262085
-1.1992031335830688,sa,alternation:direction,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,0.0989220142364502
-0.4335789084434509,sa,alternation:direction,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.35882753133773804
-0.5920091271400452,sa,mapping:direction,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.0027477145195007324
-0.29745420813560486,sa,mapping:direction,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.00025522708892822266
-2.4165139198303223,sa,arrow:direction,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.015041351318359375
-1.2362991571426392,sa,arrow:direction,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.0015037059783935547
-0.37534359097480774,sa,question:direction,2,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,0.00018593668937683105
-0.31869152188301086,sa,question:direction,3,0,nearest_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,0.00021699070930480957
-2.7236595153808594,sa,alternation:number,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.8321852684020996
-1.1689479351043701,sa,alternation:number,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.10055649280548096
-0.5363903045654297,sa,mapping:number,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.006321072578430176
-0.18370883166790009,sa,mapping:number,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.001797601580619812
-1.0664994716644287,sa,arrow:number,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,-4.467068910598755
-0.9924983978271484,sa,arrow:number,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,-0.00509876012802124
-1.068599820137024,sa,question:number,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.020764470100402832
-0.949868381023407,sa,question:number,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.031648218631744385
-1.3929387331008911,sa,alternation:color,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,0.09131860733032227
-1.6863932609558105,sa,alternation:color,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.885059118270874
-0.45522192120552063,sa,mapping:color,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.03898841142654419
-1.497774600982666,sa,mapping:color,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,0.046164631843566895
-1.0279550552368164,sa,arrow:color,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.011415958404541016
-1.3027722835540771,sa,arrow:color,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.07312226295471191
-0.4456680119037628,sa,question:color,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.0011031925678253174
-0.3952460289001465,sa,question:color,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.0016295909881591797
-0.642569899559021,sa,alternation:animal,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-2.1427806615829468
-1.5554593801498413,sa,alternation:animal,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-1.7681528329849243
-0.5352122187614441,sa,mapping:animal,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.005464136600494385
-0.44126006960868835,sa,mapping:animal,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.005430430173873901
-1.734141230583191,sa,arrow:animal,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-3.2978655099868774
-0.9108942151069641,sa,arrow:animal,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.005533099174499512
-0.7575696110725403,sa,question:animal,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,-0.002586066722869873
-1.2352173328399658,sa,question:animal,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.0066890716552734375
-0.9698891043663025,sa,alternation:temperature,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.24849027395248413
-0.694771409034729,sa,alternation:temperature,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.2320219874382019
-0.3067984879016876,sa,mapping:temperature,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,-0.002261430025100708
-0.28149354457855225,sa,mapping:temperature,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.0015096068382263184
-0.9431058764457703,sa,arrow:temperature,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.015652477741241455
-0.6881223320960999,sa,arrow:temperature,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,-3.9627341628074646
-0.49627211689949036,sa,question:temperature,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.0017113685607910156
-0.5766375660896301,sa,question:temperature,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.0022022128105163574
-1.809414267539978,sa,alternation:magnitude,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.1012657880783081
-1.1689479351043701,sa,alternation:magnitude,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.10055649280548096
-0.6392275094985962,sa,mapping:magnitude,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.006253480911254883
-0.18370883166790009,sa,mapping:magnitude,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.01573900878429413
-1.142284870147705,sa,arrow:magnitude,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.0030727386474609375
-0.9924983978271484,sa,arrow:magnitude,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.00509876012802124
-0.31128254532814026,sa,question:magnitude,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.0015232861042022705
-0.949868381023407,sa,question:magnitude,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.031648218631744385
-0.9206460118293762,sa,alternation:geography,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-3.124585807323456
-1.5245424509048462,sa,alternation:geography,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-1.5092002153396606
-0.08081910014152527,sa,mapping:geography,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.0004312247037887573
-0.09825953096151352,sa,mapping:geography,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.00042019784450531006
-0.9448333978652954,sa,arrow:geography,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.007048368453979492
-2.138657569885254,sa,arrow:geography,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.43133974075317383
-0.33268964290618896,sa,question:geography,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,3.591179847717285e-05
-0.7016850113868713,sa,question:geography,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,-0.023206472396850586
-1.97080397605896,sa,alternation:tense,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.5557501316070557
-2.077249050140381,sa,alternation:tense,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,0.891997218132019
-0.06130878999829292,sa,mapping:tense,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.0010148435831069946
-0.0621170736849308,sa,mapping:tense,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.002232607454061508
-0.6350164413452148,sa,arrow:tense,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.016844213008880615
-0.47608327865600586,sa,arrow:tense,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.01237538456916809
-0.3218518793582916,sa,question:tense,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.005426943302154541
-0.33328571915626526,sa,question:tense,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.0025754570960998535
-1.1992031335830688,sa,alternation:direction,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-2.0314592123031616
-0.4335789084434509,sa,alternation:direction,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-3.093454420566559
-0.5920091271400452,sa,mapping:direction,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.013097882270812988
-0.29745420813560486,sa,mapping:direction,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,0.014334291219711304
-2.4165139198303223,sa,arrow:direction,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.015041351318359375
-1.2362991571426392,sa,arrow:direction,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-5.50729501247406
-0.37534359097480774,sa,question:direction,2,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.005076229572296143
-0.31869152188301086,sa,question:direction,3,0,norm_matched_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.0005338788032531738
-2.7236595153808594,sa,alternation:number,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.09309196472167969
-1.1689479351043701,sa,alternation:number,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.14802443981170654
-0.5363903045654297,sa,mapping:number,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.0019016265869140625
-0.18370883166790009,sa,mapping:number,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.004395231604576111
-1.0664994716644287,sa,arrow:number,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.0037686824798583984
-0.9924983978271484,sa,arrow:number,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,-0.007304191589355469
-1.068599820137024,sa,question:number,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.005338072776794434
-0.949868381023407,sa,question:number,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,-0.0005502700805664062
-1.3929387331008911,sa,alternation:color,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,0.19058549404144287
-1.6863932609558105,sa,alternation:color,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.00017952919006347656
-0.45522192120552063,sa,mapping:color,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.00047525763511657715
-1.497774600982666,sa,mapping:color,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.0006026029586791992
-1.0279550552368164,sa,arrow:color,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.0035833120346069336
-1.3027722835540771,sa,arrow:color,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.005856752395629883
-0.4456680119037628,sa,question:color,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.00019308924674987793
-0.3952460289001465,sa,question:color,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.0007586181163787842
-0.642569899559021,sa,alternation:animal,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.8280138969421387
-1.5554593801498413,sa,alternation:animal,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.12127315998077393
-0.5352122187614441,sa,mapping:animal,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.0004547238349914551
-0.44126006960868835,sa,mapping:animal,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.003910481929779053
-1.734141230583191,sa,arrow:animal,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,0.0015473365783691406
-0.9108942151069641,sa,arrow:animal,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.0008460283279418945
-0.7575696110725403,sa,question:animal,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,-0.002286374568939209
-1.2352173328399658,sa,question:animal,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.001516580581665039
-0.9698891043663025,sa,alternation:temperature,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.029027342796325684
-0.694771409034729,sa,alternation:temperature,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,0.07873404026031494
-0.3067984879016876,sa,mapping:temperature,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.004606187343597412
-0.28149354457855225,sa,mapping:temperature,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.0027253329753875732
-0.9431058764457703,sa,arrow:temperature,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.004390597343444824
-0.6881223320960999,sa,arrow:temperature,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.0037592053413391113
-0.49627211689949036,sa,question:temperature,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.0007689893245697021
-0.5766375660896301,sa,question:temperature,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.0023068785667419434
-1.809414267539978,sa,alternation:magnitude,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.10858321189880371
-1.1689479351043701,sa,alternation:magnitude,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.0884631872177124
-0.6392275094985962,sa,mapping:magnitude,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.005854010581970215
-0.18370883166790009,sa,mapping:magnitude,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.0027296096086502075
-1.142284870147705,sa,arrow:magnitude,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.0021800994873046875
-0.9924983978271484,sa,arrow:magnitude,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.0022806525230407715
-0.31128254532814026,sa,question:magnitude,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.00036576390266418457
-0.949868381023407,sa,question:magnitude,3,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.012100517749786377
-0.9206460118293762,sa,alternation:geography,2,0,equivalent_interp_025,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.5498260855674744
