family,layer,mean_entropy_bits,mean_target_logprob,mean_target_margin,mean_target_probability,model_id,n_identities,revision,semantic,split,syntax,top1_accuracy
mapping:direction,14,6.119959592819214,-14.820851802825928,-12.990783214569092,3.970447579604297e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,fit,mapping,0.0
mapping:direction,27,0.5031536184251308,-0.1720686978660524,2.9198150634765625,0.8528779149055481,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,fit,mapping,1.0
mapping:geography,0,5.260307550430298,-17.645524978637695,-16.83546543121338,2.1824052787167147e-08,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,evaluation,mapping,0.0
mapping:geography,14,6.903595209121704,-11.918142318725586,-9.780420780181885,2.2238537667362834e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,evaluation,mapping,0.0
mapping:geography,27,0.29238519817590714,-0.031153883785009384,4.045899391174316,0.9693611562252045,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,evaluation,mapping,1.0
mapping:geography,0,5.242337226867676,-18.217917442321777,-17.416604042053223,1.815921124581621e-08,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,fit,mapping,0.0
mapping:geography,14,6.562493085861206,-12.380518436431885,-10.902570724487305,5.762995840541407e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,fit,mapping,0.0
mapping:geography,27,1.5676936656236649,-0.6477360650897026,1.1476936340332031,0.6120746731758118,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,fit,mapping,0.5
mapping:magnitude,0,5.120507478713989,-12.088434219360352,-11.308221340179443,6.272058840295358e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,evaluation,mapping,0.0
mapping:magnitude,14,6.5193397998809814,-8.136454105377197,-6.2350311279296875,0.0003882071905536577,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,evaluation,mapping,0.0
mapping:magnitude,27,1.0121614336967468,-0.25592392683029175,1.8250255584716797,0.7754635512828827,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,evaluation,mapping,1.0
mapping:magnitude,0,6.79228949546814,-12.162673473358154,-10.851171016693115,0.00010629901221648197,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,fit,mapping,0.0
mapping:magnitude,14,5.45282506942749,-13.86610221862793,-12.238542079925537,1.9815084471019873e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,fit,mapping,0.0
mapping:magnitude,27,0.6418003588914871,-0.2010585181415081,1.8180999755859375,0.8250181674957275,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,fit,mapping,1.0
mapping:number,0,4.935215711593628,-11.831817626953125,-11.101844787597656,9.306320976065763e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,evaluation,mapping,0.0
mapping:number,14,7.1996824741363525,-9.195362091064453,-6.977171182632446,0.0003296347495052032,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,evaluation,mapping,0.0
mapping:number,27,0.9772799611091614,-0.25273071229457855,1.6179561614990234,0.7780894041061401,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,evaluation,mapping,1.0
mapping:number,0,5.300783634185791,-10.424429416656494,-9.608935356140137,4.454324516700581e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,fit,mapping,0.0
mapping:number,14,6.043823003768921,-9.37755298614502,-7.373746156692505,0.00010330218174203765,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,fit,mapping,0.0
mapping:number,27,1.159250408411026,-0.4938153550028801,1.102508544921875,0.6498331874608994,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,fit,mapping,1.0
mapping:temperature,0,6.79228949546814,-12.162673473358154,-10.851171016693115,0.00010629901221648197,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,evaluation,mapping,0.0
mapping:temperature,14,5.45282506942749,-13.86610221862793,-12.238542079925537,1.9815084471019873e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,evaluation,mapping,0.0
mapping:temperature,27,0.6418003588914871,-0.2010585181415081,1.8180999755859375,0.8250181674957275,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,evaluation,mapping,1.0
mapping:temperature,0,6.2834250926971436,-15.470298767089844,-14.27608871459961,2.1758889090506273e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,fit,mapping,0.0
mapping:temperature,14,6.808319568634033,-14.526694297790527,-12.668950080871582,4.943378968391698e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,fit,mapping,0.0
mapping:temperature,27,0.29639096185564995,-1.2207304663024843,1.2824459075927734,0.5385676920413971,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,fit,mapping,0.5
mapping:tense,0,6.516303539276123,-13.186472415924072,-11.804924011230469,4.3831660436310926e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,evaluation,mapping,0.0
mapping:tense,14,6.878831386566162,-12.854907512664795,-11.29273509979248,9.807442083342721e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,evaluation,mapping,0.0
mapping:tense,27,0.03925402322784066,-0.0024226511595770717,8.893115043640137,0.9975822269916534,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,evaluation,mapping,1.0
mapping:tense,0,5.913606643676758,-16.604504585266113,-15.545725345611572,4.1786526638887267e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,fit,mapping,0.0
mapping:tense,14,6.19278883934021,-16.163048267364502,-14.666346073150635,2.7861242646309847e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,fit,mapping,0.0
mapping:tense,27,0.17749812826514244,-0.015251291915774345,5.989922523498535,0.9848988056182861,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,fit,mapping,1.0
question:animal,0,4.848780155181885,-15.333417415618896,-13.665114879608154,8.420705213230129e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,animal,evaluation,question,0.0
question:animal,14,8.176336288452148,-10.844698905944824,-9.156410455703735,5.740918481933477e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,animal,evaluation,question,0.0
question:animal,27,3.0339763164520264,-0.655106246471405,0.9266672134399414,0.5209277272224426,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,animal,evaluation,question,1.0
question:animal,0,4.899648666381836,-18.072065353393555,-16.34066867828369,3.4049174041372865e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,animal,fit,question,0.0
question:animal,14,7.762313604354858,-10.980772018432617,-9.766841411590576,0.0001112900172870468,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,animal,fit,question,0.0
question:animal,27,3.30872905254364,-1.1741014420986176,0.17513561248779297,0.36932969838380814,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,animal,fit,question,0.5
question:color,0,4.956029176712036,-13.687361717224121,-11.869327068328857,2.052995256462964e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,color,evaluation,question,0.0
question:color,14,7.646844148635864,-10.728875637054443,-9.44920825958252,2.8675983685388928e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,color,evaluation,question,0.0
question:color,27,1.0236388742923737,-0.2151932679116726,2.3882675170898438,0.8137398064136505,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,color,evaluation,question,1.0
question:color,0,4.952053785324097,-14.81266736984253,-12.95719051361084,4.753959643721828e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,color,fit,question,0.0
question:color,14,8.547058582305908,-10.89848518371582,-9.037378549575806,3.26285187384201e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,color,fit,question,0.0
question:color,27,1.3375057578086853,-0.48436929285526276,0.8579521179199219,0.6166606247425079,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,color,fit,question,1.0
question:direction,0,4.847539901733398,-13.033607959747314,-11.25889253616333,3.468648685611697e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,evaluation,question,0.0
question:direction,14,7.940828800201416,-12.04424524307251,-10.617108821868896,5.879898935745587e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,evaluation,question,0.0
question:direction,27,0.8649146556854248,-0.3149333633482456,1.4600658416748047,0.7463992536067963,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,evaluation,question,1.0
question:direction,0,4.957717418670654,-16.417118072509766,-14.544553756713867,8.465658574152712e-08,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,fit,question,0.0
question:direction,14,7.097231864929199,-15.088361740112305,-13.798843383789062,2.826786129617176e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,fit,question,0.0
question:direction,27,0.9475230276584625,-0.42365098372101784,1.2136039733886719,0.6854937225580215,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,direction,fit,question,0.5
question:geography,0,4.974398374557495,-20.83396053314209,-19.02279758453369,1.4215390253813354e-09,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,evaluation,question,0.0
question:geography,14,8.111881494522095,-13.185465812683105,-11.205626010894775,1.8974060367327183e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,evaluation,question,0.0
question:geography,27,3.716295838356018,-2.956714630126953,-1.9117908477783203,0.0646372102200985,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,evaluation,question,0.0
question:geography,0,5.005178689956665,-19.84950065612793,-18.035110473632812,3.3438611324321244e-09,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,fit,question,0.0
question:geography,14,7.943629741668701,-13.74325704574585,-12.167448043823242,1.4019471166193398e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,fit,question,0.0
question:geography,27,2.684059500694275,-4.842477202415466,-4.090109825134277,0.03000853263074532,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,geography,fit,question,0.0
question:magnitude,0,4.809088230133057,-10.564565181732178,-8.771074771881104,5.3525300700130174e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,evaluation,question,0.0
question:magnitude,14,7.346640348434448,-11.18039846420288,-9.896408081054688,5.444367582185805e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,evaluation,question,0.0
question:magnitude,27,1.2793355584144592,-1.006772831082344,0.13907623291015625,0.45860809832811356,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,evaluation,question,0.5
question:magnitude,0,5.048023462295532,-14.099895000457764,-12.111332416534424,2.3186799680274817e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,fit,question,0.0
question:magnitude,14,5.200187921524048,-14.68821382522583,-13.914827346801758,4.796490742364767e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,fit,question,0.0
question:magnitude,27,0.9737951457500458,-0.5030713081359863,0.5553874969482422,0.6202259808778763,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,fit,question,0.5
question:number,0,4.781810522079468,-10.416552066802979,-8.626387596130371,5.4668463235429954e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,evaluation,question,0.0
question:number,14,7.166995525360107,-11.630138874053955,-10.354740619659424,5.390498193946769e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,evaluation,question,0.0
question:number,27,1.480757236480713,-1.528705358505249,-1.0179061889648438,0.22025906294584274,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,evaluation,question,0.0
question:number,0,4.651362895965576,-11.546020984649658,-9.869166851043701,1.0675487374101067e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,fit,question,0.0
question:number,14,7.743016004562378,-11.125621318817139,-9.828916072845459,2.103679753417964e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,fit,question,0.0
question:number,27,0.8616766333580017,-0.797141257673502,0.6731185913085938,0.5638434514403343,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,number,fit,question,0.5
question:temperature,0,5.048023462295532,-14.099895000457764,-12.111332416534424,2.3186799680274817e-06,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,evaluation,question,0.0
question:temperature,14,5.200187921524048,-14.68821382522583,-13.914827346801758,4.796490742364767e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,evaluation,question,0.0
question:temperature,27,0.9737951457500458,-0.5030713081359863,0.5553874969482422,0.6202259808778763,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,evaluation,question,0.5
question:temperature,0,4.874768018722534,-16.402015686035156,-14.666467189788818,8.658077099710226e-08,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,fit,question,0.0
question:temperature,14,8.229328870773315,-14.566482543945312,-13.05449628829956,5.072233761893585e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,fit,question,0.0
question:temperature,27,0.9756443798542023,-0.16401785984635353,2.1590709686279297,0.8496300876140594,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,temperature,fit,question,1.0
question:tense,0,4.799087047576904,-13.312034606933594,-11.631509780883789,1.5453677615795414e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,evaluation,question,0.0
question:tense,14,7.1927525997161865,-13.630384922027588,-12.390581607818604,1.562146000289033e-05,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,evaluation,question,0.0
question:tense,27,0.5161578059196472,-0.05001896992325783,3.8728561401367188,0.9513218998908997,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,evaluation,question,1.0
question:tense,0,4.846239805221558,-15.174987316131592,-13.475473403930664,4.01798253335528e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,fit,question,0.0
question:tense,14,7.353761672973633,-16.353221893310547,-15.205992221832275,1.3024852130172349e-07,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,fit,question,0.0
question:tense,27,1.6942057609558105,-0.3092912808060646,2.4374399185180664,0.7529501020908356,Qwen/Qwen3-0.6B,2,c1899de289a04d12100db370d81485cdf75e47ca,tense,fit,question,1.0
