depth,example_id,final_correct,invalid_call,machine,model_forwards,nontermination,rule_selection_accuracy,seed,termination_correct,tool_calls,transition_accuracy
4,27,0,1,M3,2,0,0,37,1,1,0.0
4,28,0,0,M3,2,0,1,37,1,1,0.25
4,29,0,1,M3,2,0,0,37,1,1,0.0
4,30,0,1,M3,2,0,0,37,1,1,0.0
4,31,0,1,M3,2,0,0,37,1,1,0.0
4,32,0,1,M3,2,0,0,37,1,1,0.0
4,33,0,1,M3,2,0,0,37,1,1,0.0
4,34,0,1,M3,2,0,0,37,1,1,0.0
4,35,0,1,M3,2,0,0,37,1,1,0.0
4,36,0,1,M3,2,0,0,37,1,1,0.0
4,37,0,1,M3,2,0,0,37,1,1,0.0
4,38,0,1,M3,2,0,0,37,1,1,0.0
4,39,0,0,M3,2,0,1,37,1,1,0.25
4,40,0,1,M3,2,0,0,37,1,1,0.0
4,41,0,1,M3,2,0,0,37,1,1,0.0
4,42,0,1,M3,2,0,0,37,1,1,0.0
4,43,0,1,M3,2,0,0,37,1,1,0.0
4,44,0,0,M3,2,0,1,37,1,1,0.25
4,45,0,1,M3,2,0,0,37,1,1,0.0
4,46,0,1,M3,2,0,0,37,1,1,0.0
4,47,0,1,M3,2,0,0,37,1,1,0.0
4,48,0,1,M3,2,0,0,37,1,1,0.0
4,49,0,1,M3,2,0,0,37,1,1,0.0
4,50,1,1,M3,2,0,0,37,1,1,0.0
4,51,0,1,M3,2,0,0,37,1,1,0.0
4,52,0,1,M3,2,0,0,37,1,1,0.0
4,53,0,1,M3,2,0,0,37,1,1,0.0
4,54,0,1,M3,2,0,0,37,1,1,0.0
4,55,0,1,M3,2,0,0,37,1,1,0.0
4,56,0,1,M3,2,0,0,37,1,1,0.0
4,57,0,1,M3,2,0,0,37,1,1,0.0
4,58,0,1,M3,2,0,0,37,1,1,0.0
4,59,0,1,M3,2,0,0,37,1,1,0.0
4,60,0,1,M3,2,0,0,37,1,1,0.0
4,61,0,1,M3,2,0,0,37,1,1,0.0
4,62,0,1,M3,2,0,0,37,1,1,0.0
4,63,0,1,M3,2,0,0,37,1,1,0.0
6,0,0,1,M3,2,0,0,37,1,1,0.0
6,1,0,1,M3,2,0,0,37,1,1,0.0
6,2,0,1,M3,2,0,0,37,1,1,0.0
6,3,0,1,M3,2,0,0,37,1,1,0.0
6,4,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,5,0,1,M3,2,0,0,37,1,1,0.0
6,6,0,1,M3,2,0,0,37,1,1,0.0
6,7,0,1,M3,2,0,0,37,1,1,0.0
6,8,0,1,M3,2,0,0,37,1,1,0.0
6,9,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,10,0,1,M3,2,0,0,37,1,1,0.0
6,11,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,12,0,1,M3,2,0,0,37,1,1,0.0
6,13,0,1,M3,2,0,0,37,1,1,0.0
6,14,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,15,0,1,M3,2,0,0,37,1,1,0.0
6,16,0,1,M3,2,0,0,37,1,1,0.0
6,17,0,1,M3,2,0,0,37,1,1,0.0
6,18,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,19,0,1,M3,2,0,0,37,1,1,0.0
6,20,0,1,M3,2,0,0,37,1,1,0.0
6,21,0,1,M3,2,0,0,37,1,1,0.0
6,22,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,23,0,1,M3,2,0,0,37,1,1,0.0
6,24,0,1,M3,2,0,0,37,1,1,0.0
6,25,0,1,M3,2,0,0,37,1,1,0.0
6,26,0,1,M3,2,0,0,37,1,1,0.0
6,27,0,1,M3,2,0,0,37,1,1,0.0
6,28,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,29,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,30,0,1,M3,2,0,0,37,1,1,0.0
6,31,0,1,M3,2,0,0,37,1,1,0.0
6,32,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,33,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,34,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,35,0,1,M3,2,0,0,37,1,1,0.0
6,36,0,1,M3,2,0,0,37,1,1,0.0
6,37,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,38,0,1,M3,2,0,0,37,1,1,0.0
6,39,0,1,M3,2,0,0,37,1,1,0.0
6,40,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,41,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,42,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,43,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,44,0,1,M3,2,0,0,37,1,1,0.0
6,45,1,1,M3,2,0,0,37,1,1,0.0
6,46,0,1,M3,2,0,0,37,1,1,0.0
6,47,0,1,M3,2,0,0,37,1,1,0.0
6,48,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,49,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,50,0,1,M3,2,0,0,37,1,1,0.0
6,51,0,1,M3,2,0,0,37,1,1,0.0
6,52,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,53,0,1,M3,2,0,0,37,1,1,0.0
6,54,0,1,M3,2,0,0,37,1,1,0.0
6,55,0,1,M3,2,0,0,37,1,1,0.0
6,56,0,1,M3,2,0,0,37,1,1,0.0
6,57,0,1,M3,2,0,0,37,1,1,0.0
6,58,0,1,M3,2,0,0,37,1,1,0.0
6,59,0,1,M3,2,0,0,37,1,1,0.0
6,60,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,61,0,1,M3,2,0,0,37,1,1,0.0
6,62,0,0,M3,2,0,1,37,1,1,0.16666666666666666
6,63,0,1,M3,2,0,0,37,1,1,0.0
8,0,0,1,M3,2,0,0,37,1,1,0.0
8,1,0,1,M3,2,0,0,37,1,1,0.0
8,2,0,1,M3,2,0,0,37,1,1,0.0
8,3,0,1,M3,2,0,0,37,1,1,0.0
8,4,0,1,M3,2,0,0,37,1,1,0.0
8,5,0,1,M3,2,0,0,37,1,1,0.0
8,6,0,1,M3,2,0,0,37,1,1,0.0
8,7,0,1,M3,2,0,0,37,1,1,0.0
8,8,0,1,M3,2,0,0,37,1,1,0.0
8,9,0,1,M3,2,0,0,37,1,1,0.0
8,10,0,1,M3,2,0,0,37,1,1,0.0
8,11,0,1,M3,2,0,0,37,1,1,0.0
8,12,0,1,M3,2,0,0,37,1,1,0.0
8,13,0,1,M3,2,0,0,37,1,1,0.0
8,14,0,1,M3,2,0,0,37,1,1,0.0
8,15,0,1,M3,2,0,0,37,1,1,0.0
8,16,0,1,M3,2,0,0,37,1,1,0.0
8,17,0,1,M3,2,0,0,37,1,1,0.0
8,18,0,1,M3,2,0,0,37,1,1,0.0
8,19,0,0,M3,2,0,1,37,1,1,0.125
8,20,0,1,M3,2,0,0,37,1,1,0.0
8,21,0,1,M3,2,0,0,37,1,1,0.0
8,22,0,1,M3,2,0,0,37,1,1,0.0
8,23,0,1,M3,2,0,0,37,1,1,0.0
8,24,0,1,M3,2,0,0,37,1,1,0.0
8,25,0,1,M3,2,0,0,37,1,1,0.0
8,26,0,1,M3,2,0,0,37,1,1,0.0
8,27,0,1,M3,2,0,0,37,1,1,0.0
8,28,0,1,M3,2,0,0,37,1,1,0.0
8,29,0,1,M3,2,0,0,37,1,1,0.0
8,30,0,1,M3,2,0,0,37,1,1,0.0
8,31,0,1,M3,2,0,0,37,1,1,0.0
8,32,0,1,M3,2,0,0,37,1,1,0.0
8,33,0,1,M3,2,0,0,37,1,1,0.0
8,34,0,1,M3,2,0,0,37,1,1,0.0
8,35,0,1,M3,2,0,0,37,1,1,0.0
8,36,0,1,M3,2,0,0,37,1,1,0.0
8,37,0,1,M3,2,0,0,37,1,1,0.0
8,38,0,1,M3,2,0,0,37,1,1,0.0
8,39,0,1,M3,2,0,0,37,1,1,0.0
8,40,0,0,M3,2,0,1,37,1,1,0.125
8,41,0,1,M3,2,0,0,37,1,1,0.0
8,42,0,1,M3,2,0,0,37,1,1,0.0
8,43,0,1,M3,2,0,0,37,1,1,0.0
8,44,0,1,M3,2,0,0,37,1,1,0.0
8,45,0,0,M3,2,0,1,37,1,1,0.125
8,46,0,1,M3,2,0,0,37,1,1,0.0
8,47,0,1,M3,2,0,0,37,1,1,0.0
8,48,0,1,M3,2,0,0,37,1,1,0.0
8,49,0,1,M3,2,0,0,37,1,1,0.0
8,50,0,1,M3,2,0,0,37,1,1,0.0
8,51,0,0,M3,2,0,1,37,1,1,0.125
8,52,0,1,M3,2,0,0,37,1,1,0.0
8,53,0,1,M3,2,0,0,37,1,1,0.0
8,54,0,1,M3,2,0,0,37,1,1,0.0
8,55,0,1,M3,2,0,0,37,1,1,0.0
8,56,0,1,M3,2,0,0,37,1,1,0.0
8,57,0,1,M3,2,0,0,37,1,1,0.0
8,58,0,1,M3,2,0,0,37,1,1,0.0
8,59,0,0,M3,2,0,1,37,1,1,0.125
8,60,0,1,M3,2,0,0,37,1,1,0.0
8,61,0,1,M3,2,0,0,37,1,1,0.0
8,62,0,0,M3,2,0,1,37,1,1,0.125
8,63,0,1,M3,2,0,0,37,1,1,0.0
1,0,1,0,M4,2,0,1.0,11,1,1,1.0
1,1,1,0,M4,2,0,1.0,11,1,1,1.0
1,2,1,0,M4,2,0,1.0,11,1,1,1.0
1,3,1,0,M4,2,0,1.0,11,1,1,1.0
1,4,1,0,M4,2,0,1.0,11,1,1,1.0
1,5,1,0,M4,2,0,1.0,11,1,1,1.0
1,6,1,0,M4,2,0,1.0,11,1,1,1.0
1,7,1,0,M4,2,0,1.0,11,1,1,1.0
1,8,1,0,M4,2,0,1.0,11,1,1,1.0
1,9,1,0,M4,2,0,1.0,11,1,1,1.0
1,10,1,0,M4,2,0,1.0,11,1,1,1.0
1,11,1,0,M4,2,0,1.0,11,1,1,1.0
1,12,1,0,M4,2,0,1.0,11,1,1,1.0
1,13,1,0,M4,2,0,1.0,11,1,1,1.0
1,14,1,0,M4,2,0,1.0,11,1,1,1.0
1,15,1,0,M4,2,0,1.0,11,1,1,1.0
1,16,1,0,M4,2,0,1.0,11,1,1,1.0
1,17,1,0,M4,2,0,1.0,11,1,1,1.0
1,18,1,0,M4,2,0,1.0,11,1,1,1.0
1,19,1,0,M4,2,0,1.0,11,1,1,1.0
1,20,1,0,M4,2,0,1.0,11,1,1,1.0
1,21,1,0,M4,2,0,1.0,11,1,1,1.0
1,22,1,0,M4,2,0,1.0,11,1,1,1.0
1,23,1,0,M4,2,0,1.0,11,1,1,1.0
1,24,1,0,M4,2,0,1.0,11,1,1,1.0
1,25,1,0,M4,2,0,1.0,11,1,1,1.0
1,26,1,0,M4,2,0,1.0,11,1,1,1.0
1,27,1,0,M4,2,0,1.0,11,1,1,1.0
1,28,1,0,M4,2,0,1.0,11,1,1,1.0
1,29,1,0,M4,2,0,1.0,11,1,1,1.0
1,30,1,0,M4,2,0,1.0,11,1,1,1.0
1,31,1,0,M4,2,0,1.0,11,1,1,1.0
1,32,1,0,M4,2,0,1.0,11,1,1,1.0
1,33,1,0,M4,2,0,1.0,11,1,1,1.0
1,34,1,0,M4,2,0,1.0,11,1,1,1.0
1,35,1,0,M4,2,0,1.0,11,1,1,1.0
1,36,1,0,M4,2,0,1.0,11,1,1,1.0
1,37,1,0,M4,2,0,1.0,11,1,1,1.0
1,38,1,0,M4,2,0,1.0,11,1,1,1.0
1,39,1,0,M4,2,0,1.0,11,1,1,1.0
1,40,1,0,M4,2,0,1.0,11,1,1,1.0
1,41,1,0,M4,2,0,1.0,11,1,1,1.0
1,42,1,0,M4,2,0,1.0,11,1,1,1.0
1,43,1,0,M4,2,0,1.0,11,1,1,1.0
1,44,1,0,M4,2,0,1.0,11,1,1,1.0
1,45,1,0,M4,2,0,1.0,11,1,1,1.0
1,46,1,0,M4,2,0,1.0,11,1,1,1.0
1,47,1,0,M4,2,0,1.0,11,1,1,1.0
1,48,1,0,M4,2,0,1.0,11,1,1,1.0
1,49,1,0,M4,2,0,1.0,11,1,1,1.0
1,50,1,0,M4,2,0,1.0,11,1,1,1.0
1,51,1,0,M4,2,0,1.0,11,1,1,1.0
1,52,1,0,M4,2,0,1.0,11,1,1,1.0
1,53,1,0,M4,2,0,1.0,11,1,1,1.0
1,54,1,0,M4,2,0,1.0,11,1,1,1.0
1,55,1,0,M4,2,0,1.0,11,1,1,1.0
1,56,1,0,M4,2,0,1.0,11,1,1,1.0
1,57,1,0,M4,2,0,1.0,11,1,1,1.0
1,58,1,0,M4,2,0,1.0,11,1,1,1.0
1,59,1,0,M4,2,0,1.0,11,1,1,1.0
1,60,1,0,M4,2,0,1.0,11,1,1,1.0
1,61,1,0,M4,2,0,1.0,11,1,1,1.0
1,62,1,0,M4,2,0,1.0,11,1,1,1.0
1,63,1,0,M4,2,0,1.0,11,1,1,1.0
2,0,1,0,M4,3,0,1.0,11,1,2,1.0
2,1,0,1,M4,2,0,0.5,11,0,2,0.5
2,2,1,0,M4,3,0,1.0,11,1,2,1.0
2,3,1,0,M4,3,0,1.0,11,1,2,1.0
2,4,1,0,M4,3,0,1.0,11,1,2,1.0
2,5,1,0,M4,3,0,1.0,11,1,2,1.0
2,6,1,0,M4,3,0,1.0,11,1,2,1.0
2,7,1,0,M4,3,0,1.0,11,1,2,1.0
2,8,1,0,M4,3,0,1.0,11,1,2,1.0
2,9,1,0,M4,3,0,1.0,11,1,2,1.0
2,10,1,0,M4,3,0,1.0,11,1,2,1.0
2,11,1,0,M4,3,0,1.0,11,1,2,1.0
2,12,1,0,M4,3,0,1.0,11,1,2,1.0
2,13,1,0,M4,3,0,1.0,11,1,2,1.0
2,14,1,0,M4,3,0,1.0,11,1,2,1.0
2,15,1,0,M4,3,0,1.0,11,1,2,1.0
2,16,1,0,M4,3,0,1.0,11,1,2,1.0
2,17,1,0,M4,3,0,1.0,11,1,2,1.0
2,18,1,0,M4,3,0,1.0,11,1,2,1.0
2,19,1,0,M4,3,0,1.0,11,1,2,1.0
2,20,1,0,M4,3,0,1.0,11,1,2,1.0
2,21,1,0,M4,3,0,1.0,11,1,2,1.0
2,22,1,0,M4,3,0,1.0,11,1,2,1.0
2,23,1,0,M4,3,0,1.0,11,1,2,1.0
2,24,1,0,M4,3,0,1.0,11,1,2,1.0
2,25,1,0,M4,3,0,1.0,11,1,2,1.0
2,26,1,0,M4,3,0,1.0,11,1,2,1.0
2,27,1,0,M4,3,0,1.0,11,1,2,1.0
2,28,1,0,M4,3,0,1.0,11,1,2,1.0
2,29,1,0,M4,3,0,1.0,11,1,2,1.0
2,30,1,0,M4,3,0,1.0,11,1,2,1.0
2,31,1,0,M4,3,0,1.0,11,1,2,1.0
2,32,1,0,M4,3,0,1.0,11,1,2,1.0
2,33,1,0,M4,3,0,1.0,11,1,2,1.0
2,34,1,0,M4,3,0,1.0,11,1,2,1.0
2,35,1,0,M4,3,0,1.0,11,1,2,1.0
2,36,1,0,M4,3,0,1.0,11,1,2,1.0
2,37,1,0,M4,3,0,1.0,11,1,2,1.0
2,38,1,0,M4,3,0,1.0,11,1,2,1.0
2,39,1,0,M4,3,0,1.0,11,1,2,1.0
2,40,1,0,M4,3,0,1.0,11,1,2,1.0
2,41,1,0,M4,3,0,1.0,11,1,2,1.0
2,42,1,0,M4,3,0,1.0,11,1,2,1.0
2,43,1,0,M4,3,0,1.0,11,1,2,1.0
2,44,1,0,M4,3,0,1.0,11,1,2,1.0
2,45,1,0,M4,3,0,1.0,11,1,2,1.0
2,46,1,0,M4,3,0,1.0,11,1,2,1.0
2,47,1,0,M4,3,0,1.0,11,1,2,1.0
2,48,1,0,M4,3,0,1.0,11,1,2,1.0
2,49,1,0,M4,3,0,1.0,11,1,2,1.0
2,50,1,0,M4,3,0,1.0,11,1,2,1.0
2,51,1,0,M4,3,0,1.0,11,1,2,1.0
2,52,1,0,M4,3,0,1.0,11,1,2,1.0
2,53,1,0,M4,3,0,1.0,11,1,2,1.0
2,54,1,0,M4,3,0,1.0,11,1,2,1.0
2,55,1,0,M4,3,0,1.0,11,1,2,1.0
2,56,1,0,M4,3,0,1.0,11,1,2,1.0
2,57,1,0,M4,3,0,1.0,11,1,2,1.0
2,58,1,0,M4,3,0,1.0,11,1,2,1.0
2,59,1,0,M4,3,0,1.0,11,1,2,1.0
2,60,1,0,M4,3,0,1.0,11,1,2,1.0
2,61,1,0,M4,3,0,1.0,11,1,2,1.0
2,62,1,0,M4,3,0,1.0,11,1,2,1.0
2,63,1,0,M4,3,0,1.0,11,1,2,1.0
3,0,1,0,M4,4,0,1.0,11,1,3,1.0
3,1,1,0,M4,4,0,1.0,11,1,3,1.0
3,2,1,0,M4,4,0,1.0,11,1,3,1.0
3,3,1,0,M4,4,0,1.0,11,1,3,1.0
3,4,1,0,M4,4,0,1.0,11,1,3,1.0
3,5,1,0,M4,4,0,1.0,11,1,3,1.0
3,6,1,0,M4,4,0,1.0,11,1,3,1.0
3,7,1,0,M4,4,0,1.0,11,1,3,1.0
3,8,1,0,M4,4,0,1.0,11,1,3,1.0
3,9,1,0,M4,4,0,1.0,11,1,3,1.0
3,10,1,0,M4,4,0,1.0,11,1,3,1.0
3,11,1,0,M4,4,0,1.0,11,1,3,1.0
3,12,1,0,M4,4,0,1.0,11,1,3,1.0
3,13,1,0,M4,4,0,1.0,11,1,3,1.0
3,14,1,0,M4,4,0,1.0,11,1,3,1.0
3,15,1,0,M4,4,0,1.0,11,1,3,1.0
3,16,1,0,M4,4,0,1.0,11,1,3,1.0
3,17,1,0,M4,4,0,1.0,11,1,3,1.0
3,18,1,0,M4,4,0,1.0,11,1,3,1.0
3,19,1,0,M4,4,0,1.0,11,1,3,1.0
3,20,1,0,M4,4,0,1.0,11,1,3,1.0
3,21,1,0,M4,4,0,1.0,11,1,3,1.0
3,22,1,0,M4,4,0,1.0,11,1,3,1.0
3,23,1,0,M4,4,0,1.0,11,1,3,1.0
3,24,1,0,M4,4,0,1.0,11,1,3,1.0
3,25,1,0,M4,4,0,1.0,11,1,3,1.0
3,26,1,0,M4,4,0,1.0,11,1,3,1.0
3,27,1,0,M4,4,0,1.0,11,1,3,1.0
3,28,1,0,M4,4,0,1.0,11,1,3,1.0
3,29,1,0,M4,4,0,1.0,11,1,3,1.0
3,30,1,0,M4,4,0,1.0,11,1,3,1.0
3,31,1,0,M4,4,0,1.0,11,1,3,1.0
3,32,1,0,M4,4,0,1.0,11,1,3,1.0
3,33,1,0,M4,4,0,1.0,11,1,3,1.0
3,34,1,0,M4,4,0,1.0,11,1,3,1.0
3,35,1,0,M4,4,0,1.0,11,1,3,1.0
3,36,1,0,M4,4,0,1.0,11,1,3,1.0
3,37,1,0,M4,4,0,1.0,11,1,3,1.0
3,38,1,0,M4,4,0,1.0,11,1,3,1.0
3,39,1,0,M4,4,0,1.0,11,1,3,1.0
3,40,1,0,M4,4,0,1.0,11,1,3,1.0
3,41,1,0,M4,4,0,1.0,11,1,3,1.0
3,42,1,0,M4,4,0,1.0,11,1,3,1.0
3,43,1,0,M4,4,0,1.0,11,1,3,1.0
3,44,1,0,M4,4,0,1.0,11,1,3,1.0
3,45,1,0,M4,4,0,1.0,11,1,3,1.0
3,46,1,0,M4,4,0,1.0,11,1,3,1.0
3,47,1,0,M4,4,0,1.0,11,1,3,1.0
3,48,1,0,M4,4,0,1.0,11,1,3,1.0
3,49,1,0,M4,4,0,1.0,11,1,3,1.0
3,50,1,0,M4,4,0,1.0,11,1,3,1.0
3,51,1,0,M4,4,0,1.0,11,1,3,1.0
3,52,1,0,M4,4,0,1.0,11,1,3,1.0
3,53,1,0,M4,4,0,1.0,11,1,3,1.0
3,54,1,0,M4,4,0,1.0,11,1,3,1.0
3,55,1,0,M4,4,0,1.0,11,1,3,1.0
3,56,1,0,M4,4,0,1.0,11,1,3,1.0
3,57,1,0,M4,4,0,1.0,11,1,3,1.0
3,58,1,0,M4,4,0,1.0,11,1,3,1.0
3,59,1,0,M4,4,0,1.0,11,1,3,1.0
3,60,1,0,M4,4,0,1.0,11,1,3,1.0
3,61,1,0,M4,4,0,1.0,11,1,3,1.0
3,62,1,0,M4,4,0,1.0,11,1,3,1.0
3,63,1,0,M4,4,0,1.0,11,1,3,1.0
4,0,0,1,M4,1,0,0.0,11,0,1,0.0
4,1,0,1,M4,1,0,0.0,11,0,1,0.0
4,2,0,1,M4,1,0,0.0,11,0,1,0.0
4,3,0,1,M4,1,0,0.0,11,0,1,0.0
4,4,0,1,M4,1,0,0.0,11,0,1,0.0
4,5,0,1,M4,1,0,0.0,11,0,1,0.0
4,6,0,1,M4,1,0,0.0,11,0,1,0.0
4,7,0,1,M4,1,0,0.0,11,0,1,0.0
4,8,0,1,M4,1,0,0.0,11,0,1,0.0
4,9,0,1,M4,1,0,0.0,11,0,1,0.0
4,10,0,1,M4,1,0,0.0,11,0,1,0.0
4,11,0,1,M4,1,0,0.0,11,0,1,0.0
4,12,0,1,M4,1,0,0.0,11,0,1,0.0
4,13,0,1,M4,1,0,0.0,11,0,1,0.0
4,14,0,1,M4,1,0,0.0,11,0,1,0.0
4,15,0,1,M4,1,0,0.0,11,0,1,0.0
4,16,0,1,M4,1,0,0.0,11,0,1,0.0
4,17,0,1,M4,1,0,0.0,11,0,1,0.0
4,18,0,1,M4,1,0,0.0,11,0,1,0.0
4,19,0,1,M4,1,0,0.0,11,0,1,0.0
4,20,0,1,M4,1,0,0.0,11,0,1,0.0
4,21,0,1,M4,1,0,0.0,11,0,1,0.0
4,22,0,1,M4,1,0,0.0,11,0,1,0.0
4,23,0,1,M4,1,0,0.0,11,0,1,0.0
4,24,0,1,M4,1,0,0.0,11,0,1,0.0
4,25,0,1,M4,1,0,0.0,11,0,1,0.0
4,26,0,1,M4,1,0,0.0,11,0,1,0.0
4,27,0,1,M4,1,0,0.0,11,0,1,0.0
4,28,0,1,M4,1,0,0.0,11,0,1,0.0
4,29,0,1,M4,1,0,0.0,11,0,1,0.0
4,30,0,1,M4,1,0,0.0,11,0,1,0.0
4,31,0,1,M4,1,0,0.0,11,0,1,0.0
4,32,0,1,M4,1,0,0.0,11,0,1,0.0
4,33,0,1,M4,1,0,0.0,11,0,1,0.0
4,34,0,1,M4,1,0,0.0,11,0,1,0.0
4,35,0,1,M4,1,0,0.0,11,0,1,0.0
4,36,0,1,M4,1,0,0.0,11,0,1,0.0
4,37,0,1,M4,1,0,0.0,11,0,1,0.0
4,38,0,1,M4,1,0,0.0,11,0,1,0.0
4,39,0,1,M4,1,0,0.0,11,0,1,0.0
4,40,0,1,M4,1,0,0.0,11,0,1,0.0
4,41,0,1,M4,1,0,0.0,11,0,1,0.0
4,42,0,1,M4,1,0,0.0,11,0,1,0.0
4,43,0,1,M4,1,0,0.0,11,0,1,0.0
4,44,0,1,M4,1,0,0.0,11,0,1,0.0
4,45,0,1,M4,1,0,0.0,11,0,1,0.0
4,46,0,1,M4,1,0,0.0,11,0,1,0.0
4,47,0,1,M4,1,0,0.0,11,0,1,0.0
4,48,0,1,M4,1,0,0.0,11,0,1,0.0
4,49,0,1,M4,1,0,0.0,11,0,1,0.0
4,50,0,1,M4,1,0,0.0,11,0,1,0.0
4,51,0,1,M4,1,0,0.0,11,0,1,0.0
4,52,0,1,M4,1,0,0.0,11,0,1,0.0
4,53,0,1,M4,1,0,0.0,11,0,1,0.0
4,54,0,1,M4,1,0,0.0,11,0,1,0.0
4,55,0,1,M4,1,0,0.0,11,0,1,0.0
4,56,0,1,M4,1,0,0.0,11,0,1,0.0
4,57,0,1,M4,1,0,0.0,11,0,1,0.0
4,58,0,1,M4,1,0,0.0,11,0,1,0.0
4,59,0,1,M4,1,0,0.0,11,0,1,0.0
4,60,0,1,M4,1,0,0.0,11,0,1,0.0
4,61,0,1,M4,1,0,0.0,11,0,1,0.0
4,62,0,1,M4,1,0,0.0,11,0,1,0.0
4,63,0,1,M4,1,0,0.0,11,0,1,0.0
6,0,0,1,M4,1,0,0.0,11,0,1,0.0
6,1,0,1,M4,1,0,0.0,11,0,1,0.0
6,2,0,1,M4,1,0,0.0,11,0,1,0.0
6,3,0,1,M4,1,0,0.0,11,0,1,0.0
6,4,0,1,M4,1,0,0.0,11,0,1,0.0
6,5,0,1,M4,1,0,0.0,11,0,1,0.0
6,6,0,1,M4,1,0,0.0,11,0,1,0.0
6,7,0,1,M4,1,0,0.0,11,0,1,0.0
6,8,0,1,M4,1,0,0.0,11,0,1,0.0
6,9,0,1,M4,1,0,0.0,11,0,1,0.0
6,10,0,1,M4,1,0,0.0,11,0,1,0.0
6,11,0,1,M4,1,0,0.0,11,0,1,0.0
6,12,0,1,M4,1,0,0.0,11,0,1,0.0
6,13,0,1,M4,1,0,0.0,11,0,1,0.0
6,14,0,1,M4,1,0,0.0,11,0,1,0.0
6,15,0,1,M4,2,0,0.16666666666666666,11,0,2,0.16666666666666666
6,16,0,1,M4,1,0,0.0,11,0,1,0.0
6,17,0,1,M4,1,0,0.0,11,0,1,0.0
6,18,0,1,M4,1,0,0.0,11,0,1,0.0
6,19,0,1,M4,1,0,0.0,11,0,1,0.0
6,20,0,1,M4,1,0,0.0,11,0,1,0.0
6,21,0,1,M4,1,0,0.0,11,0,1,0.0
6,22,0,1,M4,1,0,0.0,11,0,1,0.0
6,23,0,1,M4,2,0,0.16666666666666666,11,0,2,0.16666666666666666
6,24,0,1,M4,1,0,0.0,11,0,1,0.0
6,25,0,1,M4,1,0,0.0,11,0,1,0.0
6,26,0,1,M4,1,0,0.0,11,0,1,0.0
6,27,0,1,M4,1,0,0.0,11,0,1,0.0
6,28,0,1,M4,1,0,0.0,11,0,1,0.0
6,29,0,1,M4,1,0,0.0,11,0,1,0.0
6,30,0,1,M4,1,0,0.0,11,0,1,0.0
6,31,0,1,M4,1,0,0.0,11,0,1,0.0
6,32,0,1,M4,1,0,0.0,11,0,1,0.0
6,33,0,1,M4,1,0,0.0,11,0,1,0.0
6,34,0,1,M4,1,0,0.0,11,0,1,0.0
6,35,0,1,M4,1,0,0.0,11,0,1,0.0
6,36,0,1,M4,1,0,0.0,11,0,1,0.0
6,37,0,1,M4,1,0,0.0,11,0,1,0.0
6,38,0,1,M4,1,0,0.0,11,0,1,0.0
6,39,0,1,M4,1,0,0.0,11,0,1,0.0
6,40,0,1,M4,1,0,0.0,11,0,1,0.0
6,41,0,1,M4,1,0,0.0,11,0,1,0.0
6,42,0,1,M4,1,0,0.0,11,0,1,0.0
6,43,0,1,M4,1,0,0.0,11,0,1,0.0
6,44,0,1,M4,1,0,0.0,11,0,1,0.0
6,45,0,1,M4,1,0,0.0,11,0,1,0.0
6,46,0,1,M4,1,0,0.0,11,0,1,0.0
6,47,0,1,M4,2,0,0.16666666666666666,11,0,2,0.16666666666666666
6,48,0,1,M4,1,0,0.0,11,0,1,0.0
6,49,0,1,M4,1,0,0.0,11,0,1,0.0
6,50,0,1,M4,1,0,0.0,11,0,1,0.0
6,51,0,1,M4,1,0,0.0,11,0,1,0.0
6,52,0,1,M4,1,0,0.0,11,0,1,0.0
6,53,0,1,M4,1,0,0.0,11,0,1,0.0
6,54,0,1,M4,1,0,0.0,11,0,1,0.0
6,55,0,1,M4,1,0,0.0,11,0,1,0.0
6,56,0,1,M4,1,0,0.0,11,0,1,0.0
6,57,0,1,M4,1,0,0.0,11,0,1,0.0
6,58,0,1,M4,1,0,0.0,11,0,1,0.0
6,59,0,1,M4,1,0,0.0,11,0,1,0.0
6,60,0,1,M4,2,0,0.16666666666666666,11,0,2,0.16666666666666666
6,61,0,1,M4,2,0,0.16666666666666666,11,0,2,0.16666666666666666
6,62,0,1,M4,2,0,0.16666666666666666,11,0,2,0.16666666666666666
6,63,0,1,M4,1,0,0.0,11,0,1,0.0
8,0,0,1,M4,4,0,0.375,11,0,4,0.375
