condition,correct,delayed_termination,depth,example_id,final_correct,generated_tokens,premature_termination,record_type,seed,step,termination_correct,trajectory_exact,transition_accuracy
high_diversity,1,,3,49,,,,transition,11,3,,,
high_diversity,1,,3,50,,,,transition,11,1,,,
high_diversity,1,,3,50,,,,transition,11,2,,,
high_diversity,1,,3,50,,,,transition,11,3,,,
high_diversity,1,,3,51,,,,transition,11,1,,,
high_diversity,1,,3,51,,,,transition,11,2,,,
high_diversity,1,,3,51,,,,transition,11,3,,,
high_diversity,1,,3,52,,,,transition,11,1,,,
high_diversity,1,,3,52,,,,transition,11,2,,,
high_diversity,1,,3,52,,,,transition,11,3,,,
high_diversity,1,,3,53,,,,transition,11,1,,,
high_diversity,1,,3,53,,,,transition,11,2,,,
high_diversity,1,,3,53,,,,transition,11,3,,,
high_diversity,1,,3,54,,,,transition,11,1,,,
high_diversity,1,,3,54,,,,transition,11,2,,,
high_diversity,1,,3,54,,,,transition,11,3,,,
high_diversity,1,,3,55,,,,transition,11,1,,,
high_diversity,1,,3,55,,,,transition,11,2,,,
high_diversity,1,,3,55,,,,transition,11,3,,,
high_diversity,1,,3,56,,,,transition,11,1,,,
high_diversity,1,,3,56,,,,transition,11,2,,,
high_diversity,1,,3,56,,,,transition,11,3,,,
high_diversity,1,,3,57,,,,transition,11,1,,,
high_diversity,1,,3,57,,,,transition,11,2,,,
high_diversity,1,,3,57,,,,transition,11,3,,,
high_diversity,1,,3,58,,,,transition,11,1,,,
high_diversity,1,,3,58,,,,transition,11,2,,,
high_diversity,1,,3,58,,,,transition,11,3,,,
high_diversity,1,,3,59,,,,transition,11,1,,,
high_diversity,1,,3,59,,,,transition,11,2,,,
high_diversity,1,,3,59,,,,transition,11,3,,,
high_diversity,1,,3,60,,,,transition,11,1,,,
high_diversity,1,,3,60,,,,transition,11,2,,,
high_diversity,1,,3,60,,,,transition,11,3,,,
high_diversity,1,,3,61,,,,transition,11,1,,,
high_diversity,1,,3,61,,,,transition,11,2,,,
high_diversity,1,,3,61,,,,transition,11,3,,,
high_diversity,1,,3,62,,,,transition,11,1,,,
high_diversity,1,,3,62,,,,transition,11,2,,,
high_diversity,1,,3,62,,,,transition,11,3,,,
high_diversity,1,,3,63,,,,transition,11,1,,,
high_diversity,1,,3,63,,,,transition,11,2,,,
high_diversity,1,,3,63,,,,transition,11,3,,,
high_diversity,1,,4,0,,,,transition,11,1,,,
high_diversity,0,,4,0,,,,transition,11,2,,,
high_diversity,0,,4,0,,,,transition,11,3,,,
high_diversity,0,,4,0,,,,transition,11,4,,,
high_diversity,1,,4,1,,,,transition,11,1,,,
high_diversity,0,,4,1,,,,transition,11,2,,,
high_diversity,0,,4,1,,,,transition,11,3,,,
high_diversity,0,,4,1,,,,transition,11,4,,,
high_diversity,1,,4,2,,,,transition,11,1,,,
high_diversity,0,,4,2,,,,transition,11,2,,,
high_diversity,0,,4,2,,,,transition,11,3,,,
high_diversity,0,,4,2,,,,transition,11,4,,,
high_diversity,1,,4,3,,,,transition,11,1,,,
high_diversity,1,,4,3,,,,transition,11,2,,,
high_diversity,0,,4,3,,,,transition,11,3,,,
high_diversity,0,,4,3,,,,transition,11,4,,,
high_diversity,1,,4,4,,,,transition,11,1,,,
high_diversity,0,,4,4,,,,transition,11,2,,,
high_diversity,0,,4,4,,,,transition,11,3,,,
high_diversity,0,,4,4,,,,transition,11,4,,,
high_diversity,1,,4,5,,,,transition,11,1,,,
high_diversity,1,,4,5,,,,transition,11,2,,,
high_diversity,0,,4,5,,,,transition,11,3,,,
high_diversity,0,,4,5,,,,transition,11,4,,,
high_diversity,1,,4,6,,,,transition,11,1,,,
high_diversity,1,,4,6,,,,transition,11,2,,,
high_diversity,0,,4,6,,,,transition,11,3,,,
high_diversity,0,,4,6,,,,transition,11,4,,,
high_diversity,1,,4,7,,,,transition,11,1,,,
high_diversity,1,,4,7,,,,transition,11,2,,,
high_diversity,0,,4,7,,,,transition,11,3,,,
high_diversity,0,,4,7,,,,transition,11,4,,,
high_diversity,1,,4,8,,,,transition,11,1,,,
high_diversity,0,,4,8,,,,transition,11,2,,,
high_diversity,0,,4,8,,,,transition,11,3,,,
high_diversity,0,,4,8,,,,transition,11,4,,,
high_diversity,1,,4,9,,,,transition,11,1,,,
high_diversity,0,,4,9,,,,transition,11,2,,,
high_diversity,0,,4,9,,,,transition,11,3,,,
high_diversity,0,,4,9,,,,transition,11,4,,,
high_diversity,1,,4,10,,,,transition,11,1,,,
high_diversity,0,,4,10,,,,transition,11,2,,,
high_diversity,0,,4,10,,,,transition,11,3,,,
high_diversity,0,,4,10,,,,transition,11,4,,,
high_diversity,1,,4,11,,,,transition,11,1,,,
high_diversity,0,,4,11,,,,transition,11,2,,,
high_diversity,0,,4,11,,,,transition,11,3,,,
high_diversity,0,,4,11,,,,transition,11,4,,,
high_diversity,1,,4,12,,,,transition,11,1,,,
high_diversity,0,,4,12,,,,transition,11,2,,,
high_diversity,0,,4,12,,,,transition,11,3,,,
high_diversity,0,,4,12,,,,transition,11,4,,,
high_diversity,1,,4,13,,,,transition,11,1,,,
high_diversity,0,,4,13,,,,transition,11,2,,,
high_diversity,0,,4,13,,,,transition,11,3,,,
high_diversity,0,,4,13,,,,transition,11,4,,,
high_diversity,1,,4,14,,,,transition,11,1,,,
high_diversity,0,,4,14,,,,transition,11,2,,,
high_diversity,0,,4,14,,,,transition,11,3,,,
high_diversity,0,,4,14,,,,transition,11,4,,,
high_diversity,1,,4,15,,,,transition,11,1,,,
high_diversity,0,,4,15,,,,transition,11,2,,,
high_diversity,0,,4,15,,,,transition,11,3,,,
high_diversity,0,,4,15,,,,transition,11,4,,,
high_diversity,1,,4,16,,,,transition,11,1,,,
high_diversity,1,,4,16,,,,transition,11,2,,,
high_diversity,0,,4,16,,,,transition,11,3,,,
high_diversity,0,,4,16,,,,transition,11,4,,,
high_diversity,1,,4,17,,,,transition,11,1,,,
high_diversity,1,,4,17,,,,transition,11,2,,,
high_diversity,0,,4,17,,,,transition,11,3,,,
high_diversity,0,,4,17,,,,transition,11,4,,,
high_diversity,1,,4,18,,,,transition,11,1,,,
high_diversity,0,,4,18,,,,transition,11,2,,,
high_diversity,0,,4,18,,,,transition,11,3,,,
high_diversity,0,,4,18,,,,transition,11,4,,,
high_diversity,1,,4,19,,,,transition,11,1,,,
high_diversity,1,,4,19,,,,transition,11,2,,,
high_diversity,0,,4,19,,,,transition,11,3,,,
high_diversity,0,,4,19,,,,transition,11,4,,,
high_diversity,1,,4,20,,,,transition,11,1,,,
high_diversity,1,,4,20,,,,transition,11,2,,,
high_diversity,0,,4,20,,,,transition,11,3,,,
high_diversity,0,,4,20,,,,transition,11,4,,,
high_diversity,1,,4,21,,,,transition,11,1,,,
high_diversity,1,,4,21,,,,transition,11,2,,,
high_diversity,1,,4,21,,,,transition,11,3,,,
high_diversity,0,,4,21,,,,transition,11,4,,,
high_diversity,1,,4,22,,,,transition,11,1,,,
high_diversity,0,,4,22,,,,transition,11,2,,,
high_diversity,0,,4,22,,,,transition,11,3,,,
high_diversity,0,,4,22,,,,transition,11,4,,,
high_diversity,1,,4,23,,,,transition,11,1,,,
high_diversity,1,,4,23,,,,transition,11,2,,,
high_diversity,0,,4,23,,,,transition,11,3,,,
high_diversity,0,,4,23,,,,transition,11,4,,,
high_diversity,1,,4,24,,,,transition,11,1,,,
high_diversity,1,,4,24,,,,transition,11,2,,,
high_diversity,0,,4,24,,,,transition,11,3,,,
high_diversity,0,,4,24,,,,transition,11,4,,,
high_diversity,1,,4,25,,,,transition,11,1,,,
high_diversity,0,,4,25,,,,transition,11,2,,,
high_diversity,0,,4,25,,,,transition,11,3,,,
high_diversity,0,,4,25,,,,transition,11,4,,,
high_diversity,1,,4,26,,,,transition,11,1,,,
high_diversity,1,,4,26,,,,transition,11,2,,,
high_diversity,0,,4,26,,,,transition,11,3,,,
high_diversity,0,,4,26,,,,transition,11,4,,,
high_diversity,1,,4,27,,,,transition,11,1,,,
high_diversity,0,,4,27,,,,transition,11,2,,,
high_diversity,0,,4,27,,,,transition,11,3,,,
high_diversity,0,,4,27,,,,transition,11,4,,,
high_diversity,1,,4,28,,,,transition,11,1,,,
high_diversity,0,,4,28,,,,transition,11,2,,,
high_diversity,1,,4,28,,,,transition,11,3,,,
high_diversity,0,,4,28,,,,transition,11,4,,,
high_diversity,1,,4,29,,,,transition,11,1,,,
high_diversity,0,,4,29,,,,transition,11,2,,,
high_diversity,0,,4,29,,,,transition,11,3,,,
high_diversity,0,,4,29,,,,transition,11,4,,,
high_diversity,1,,4,30,,,,transition,11,1,,,
high_diversity,1,,4,30,,,,transition,11,2,,,
high_diversity,0,,4,30,,,,transition,11,3,,,
high_diversity,0,,4,30,,,,transition,11,4,,,
high_diversity,1,,4,31,,,,transition,11,1,,,
high_diversity,0,,4,31,,,,transition,11,2,,,
high_diversity,0,,4,31,,,,transition,11,3,,,
high_diversity,0,,4,31,,,,transition,11,4,,,
high_diversity,1,,4,32,,,,transition,11,1,,,
high_diversity,1,,4,32,,,,transition,11,2,,,
high_diversity,0,,4,32,,,,transition,11,3,,,
high_diversity,0,,4,32,,,,transition,11,4,,,
high_diversity,1,,4,33,,,,transition,11,1,,,
high_diversity,1,,4,33,,,,transition,11,2,,,
high_diversity,0,,4,33,,,,transition,11,3,,,
high_diversity,0,,4,33,,,,transition,11,4,,,
high_diversity,1,,4,34,,,,transition,11,1,,,
high_diversity,1,,4,34,,,,transition,11,2,,,
high_diversity,0,,4,34,,,,transition,11,3,,,
high_diversity,0,,4,34,,,,transition,11,4,,,
high_diversity,1,,4,35,,,,transition,11,1,,,
high_diversity,0,,4,35,,,,transition,11,2,,,
high_diversity,0,,4,35,,,,transition,11,3,,,
high_diversity,0,,4,35,,,,transition,11,4,,,
high_diversity,1,,4,36,,,,transition,11,1,,,
high_diversity,1,,4,36,,,,transition,11,2,,,
high_diversity,0,,4,36,,,,transition,11,3,,,
high_diversity,0,,4,36,,,,transition,11,4,,,
high_diversity,1,,4,37,,,,transition,11,1,,,
high_diversity,0,,4,37,,,,transition,11,2,,,
high_diversity,0,,4,37,,,,transition,11,3,,,
high_diversity,0,,4,37,,,,transition,11,4,,,
high_diversity,1,,4,38,,,,transition,11,1,,,
high_diversity,0,,4,38,,,,transition,11,2,,,
high_diversity,0,,4,38,,,,transition,11,3,,,
high_diversity,0,,4,38,,,,transition,11,4,,,
high_diversity,1,,4,39,,,,transition,11,1,,,
high_diversity,1,,4,39,,,,transition,11,2,,,
high_diversity,0,,4,39,,,,transition,11,3,,,
high_diversity,0,,4,39,,,,transition,11,4,,,
high_diversity,1,,4,40,,,,transition,11,1,,,
high_diversity,0,,4,40,,,,transition,11,2,,,
high_diversity,0,,4,40,,,,transition,11,3,,,
high_diversity,0,,4,40,,,,transition,11,4,,,
high_diversity,1,,4,41,,,,transition,11,1,,,
high_diversity,0,,4,41,,,,transition,11,2,,,
high_diversity,0,,4,41,,,,transition,11,3,,,
high_diversity,0,,4,41,,,,transition,11,4,,,
high_diversity,1,,4,42,,,,transition,11,1,,,
high_diversity,0,,4,42,,,,transition,11,2,,,
high_diversity,0,,4,42,,,,transition,11,3,,,
high_diversity,0,,4,42,,,,transition,11,4,,,
high_diversity,1,,4,43,,,,transition,11,1,,,
high_diversity,0,,4,43,,,,transition,11,2,,,
high_diversity,0,,4,43,,,,transition,11,3,,,
high_diversity,0,,4,43,,,,transition,11,4,,,
high_diversity,1,,4,44,,,,transition,11,1,,,
high_diversity,0,,4,44,,,,transition,11,2,,,
high_diversity,0,,4,44,,,,transition,11,3,,,
high_diversity,0,,4,44,,,,transition,11,4,,,
high_diversity,1,,4,45,,,,transition,11,1,,,
high_diversity,0,,4,45,,,,transition,11,2,,,
high_diversity,0,,4,45,,,,transition,11,3,,,
high_diversity,0,,4,45,,,,transition,11,4,,,
high_diversity,1,,4,46,,,,transition,11,1,,,
high_diversity,1,,4,46,,,,transition,11,2,,,
high_diversity,0,,4,46,,,,transition,11,3,,,
high_diversity,0,,4,46,,,,transition,11,4,,,
high_diversity,1,,4,47,,,,transition,11,1,,,
high_diversity,1,,4,47,,,,transition,11,2,,,
high_diversity,0,,4,47,,,,transition,11,3,,,
high_diversity,0,,4,47,,,,transition,11,4,,,
high_diversity,1,,4,48,,,,transition,11,1,,,
high_diversity,0,,4,48,,,,transition,11,2,,,
high_diversity,0,,4,48,,,,transition,11,3,,,
high_diversity,0,,4,48,,,,transition,11,4,,,
high_diversity,1,,4,49,,,,transition,11,1,,,
high_diversity,0,,4,49,,,,transition,11,2,,,
high_diversity,0,,4,49,,,,transition,11,3,,,
high_diversity,0,,4,49,,,,transition,11,4,,,
high_diversity,1,,4,50,,,,transition,11,1,,,
high_diversity,1,,4,50,,,,transition,11,2,,,
high_diversity,0,,4,50,,,,transition,11,3,,,
high_diversity,0,,4,50,,,,transition,11,4,,,
high_diversity,1,,4,51,,,,transition,11,1,,,
high_diversity,0,,4,51,,,,transition,11,2,,,
high_diversity,0,,4,51,,,,transition,11,3,,,
high_diversity,0,,4,51,,,,transition,11,4,,,
high_diversity,1,,4,52,,,,transition,11,1,,,
high_diversity,1,,4,52,,,,transition,11,2,,,
high_diversity,0,,4,52,,,,transition,11,3,,,
high_diversity,0,,4,52,,,,transition,11,4,,,
high_diversity,1,,4,53,,,,transition,11,1,,,
high_diversity,0,,4,53,,,,transition,11,2,,,
high_diversity,0,,4,53,,,,transition,11,3,,,
high_diversity,0,,4,53,,,,transition,11,4,,,
high_diversity,1,,4,54,,,,transition,11,1,,,
high_diversity,0,,4,54,,,,transition,11,2,,,
high_diversity,0,,4,54,,,,transition,11,3,,,
high_diversity,0,,4,54,,,,transition,11,4,,,
high_diversity,1,,4,55,,,,transition,11,1,,,
high_diversity,0,,4,55,,,,transition,11,2,,,
high_diversity,0,,4,55,,,,transition,11,3,,,
high_diversity,0,,4,55,,,,transition,11,4,,,
high_diversity,1,,4,56,,,,transition,11,1,,,
high_diversity,0,,4,56,,,,transition,11,2,,,
high_diversity,0,,4,56,,,,transition,11,3,,,
high_diversity,0,,4,56,,,,transition,11,4,,,
high_diversity,1,,4,57,,,,transition,11,1,,,
high_diversity,1,,4,57,,,,transition,11,2,,,
high_diversity,0,,4,57,,,,transition,11,3,,,
high_diversity,0,,4,57,,,,transition,11,4,,,
high_diversity,1,,4,58,,,,transition,11,1,,,
high_diversity,0,,4,58,,,,transition,11,2,,,
high_diversity,0,,4,58,,,,transition,11,3,,,
high_diversity,0,,4,58,,,,transition,11,4,,,
high_diversity,1,,4,59,,,,transition,11,1,,,
high_diversity,1,,4,59,,,,transition,11,2,,,
high_diversity,0,,4,59,,,,transition,11,3,,,
high_diversity,0,,4,59,,,,transition,11,4,,,
high_diversity,1,,4,60,,,,transition,11,1,,,
high_diversity,0,,4,60,,,,transition,11,2,,,
high_diversity,0,,4,60,,,,transition,11,3,,,
high_diversity,0,,4,60,,,,transition,11,4,,,
high_diversity,1,,4,61,,,,transition,11,1,,,
high_diversity,0,,4,61,,,,transition,11,2,,,
high_diversity,0,,4,61,,,,transition,11,3,,,
high_diversity,0,,4,61,,,,transition,11,4,,,
high_diversity,1,,4,62,,,,transition,11,1,,,
high_diversity,0,,4,62,,,,transition,11,2,,,
high_diversity,0,,4,62,,,,transition,11,3,,,
high_diversity,0,,4,62,,,,transition,11,4,,,
high_diversity,1,,4,63,,,,transition,11,1,,,
high_diversity,0,,4,63,,,,transition,11,2,,,
high_diversity,0,,4,63,,,,transition,11,3,,,
high_diversity,0,,4,63,,,,transition,11,4,,,
high_diversity,1,,5,0,,,,transition,11,1,,,
high_diversity,0,,5,0,,,,transition,11,2,,,
high_diversity,0,,5,0,,,,transition,11,3,,,
high_diversity,0,,5,0,,,,transition,11,4,,,
high_diversity,0,,5,0,,,,transition,11,5,,,
high_diversity,1,,5,1,,,,transition,11,1,,,
high_diversity,1,,5,1,,,,transition,11,2,,,
high_diversity,0,,5,1,,,,transition,11,3,,,
high_diversity,0,,5,1,,,,transition,11,4,,,
high_diversity,0,,5,1,,,,transition,11,5,,,
high_diversity,1,,5,2,,,,transition,11,1,,,
high_diversity,1,,5,2,,,,transition,11,2,,,
high_diversity,0,,5,2,,,,transition,11,3,,,
high_diversity,0,,5,2,,,,transition,11,4,,,
high_diversity,0,,5,2,,,,transition,11,5,,,
high_diversity,1,,5,3,,,,transition,11,1,,,
high_diversity,0,,5,3,,,,transition,11,2,,,
high_diversity,0,,5,3,,,,transition,11,3,,,
high_diversity,0,,5,3,,,,transition,11,4,,,
high_diversity,0,,5,3,,,,transition,11,5,,,
high_diversity,1,,5,4,,,,transition,11,1,,,
high_diversity,1,,5,4,,,,transition,11,2,,,
high_diversity,0,,5,4,,,,transition,11,3,,,
high_diversity,0,,5,4,,,,transition,11,4,,,
high_diversity,0,,5,4,,,,transition,11,5,,,
high_diversity,1,,5,5,,,,transition,11,1,,,
high_diversity,1,,5,5,,,,transition,11,2,,,
high_diversity,0,,5,5,,,,transition,11,3,,,
high_diversity,0,,5,5,,,,transition,11,4,,,
high_diversity,0,,5,5,,,,transition,11,5,,,
high_diversity,1,,5,6,,,,transition,11,1,,,
high_diversity,0,,5,6,,,,transition,11,2,,,
high_diversity,0,,5,6,,,,transition,11,3,,,
high_diversity,0,,5,6,,,,transition,11,4,,,
high_diversity,0,,5,6,,,,transition,11,5,,,
high_diversity,1,,5,7,,,,transition,11,1,,,
high_diversity,0,,5,7,,,,transition,11,2,,,
high_diversity,0,,5,7,,,,transition,11,3,,,
high_diversity,0,,5,7,,,,transition,11,4,,,
high_diversity,0,,5,7,,,,transition,11,5,,,
high_diversity,1,,5,8,,,,transition,11,1,,,
high_diversity,0,,5,8,,,,transition,11,2,,,
high_diversity,0,,5,8,,,,transition,11,3,,,
high_diversity,0,,5,8,,,,transition,11,4,,,
high_diversity,0,,5,8,,,,transition,11,5,,,
high_diversity,1,,5,9,,,,transition,11,1,,,
high_diversity,0,,5,9,,,,transition,11,2,,,
high_diversity,0,,5,9,,,,transition,11,3,,,
high_diversity,0,,5,9,,,,transition,11,4,,,
high_diversity,0,,5,9,,,,transition,11,5,,,
high_diversity,1,,5,10,,,,transition,11,1,,,
high_diversity,0,,5,10,,,,transition,11,2,,,
high_diversity,0,,5,10,,,,transition,11,3,,,
high_diversity,0,,5,10,,,,transition,11,4,,,
high_diversity,0,,5,10,,,,transition,11,5,,,
high_diversity,1,,5,11,,,,transition,11,1,,,
high_diversity,0,,5,11,,,,transition,11,2,,,
high_diversity,0,,5,11,,,,transition,11,3,,,
high_diversity,0,,5,11,,,,transition,11,4,,,
high_diversity,0,,5,11,,,,transition,11,5,,,
high_diversity,1,,5,12,,,,transition,11,1,,,
high_diversity,0,,5,12,,,,transition,11,2,,,
high_diversity,0,,5,12,,,,transition,11,3,,,
high_diversity,0,,5,12,,,,transition,11,4,,,
high_diversity,0,,5,12,,,,transition,11,5,,,
high_diversity,1,,5,13,,,,transition,11,1,,,
high_diversity,1,,5,13,,,,transition,11,2,,,
high_diversity,0,,5,13,,,,transition,11,3,,,
high_diversity,0,,5,13,,,,transition,11,4,,,
high_diversity,0,,5,13,,,,transition,11,5,,,
high_diversity,1,,5,14,,,,transition,11,1,,,
high_diversity,1,,5,14,,,,transition,11,2,,,
high_diversity,0,,5,14,,,,transition,11,3,,,
high_diversity,0,,5,14,,,,transition,11,4,,,
high_diversity,0,,5,14,,,,transition,11,5,,,
high_diversity,1,,5,15,,,,transition,11,1,,,
high_diversity,0,,5,15,,,,transition,11,2,,,
high_diversity,0,,5,15,,,,transition,11,3,,,
high_diversity,0,,5,15,,,,transition,11,4,,,
high_diversity,0,,5,15,,,,transition,11,5,,,
high_diversity,1,,5,16,,,,transition,11,1,,,
high_diversity,1,,5,16,,,,transition,11,2,,,
high_diversity,0,,5,16,,,,transition,11,3,,,
high_diversity,0,,5,16,,,,transition,11,4,,,
high_diversity,0,,5,16,,,,transition,11,5,,,
high_diversity,1,,5,17,,,,transition,11,1,,,
high_diversity,1,,5,17,,,,transition,11,2,,,
high_diversity,0,,5,17,,,,transition,11,3,,,
high_diversity,0,,5,17,,,,transition,11,4,,,
high_diversity,0,,5,17,,,,transition,11,5,,,
high_diversity,1,,5,18,,,,transition,11,1,,,
high_diversity,1,,5,18,,,,transition,11,2,,,
high_diversity,0,,5,18,,,,transition,11,3,,,
high_diversity,0,,5,18,,,,transition,11,4,,,
high_diversity,0,,5,18,,,,transition,11,5,,,
high_diversity,1,,5,19,,,,transition,11,1,,,
high_diversity,0,,5,19,,,,transition,11,2,,,
high_diversity,0,,5,19,,,,transition,11,3,,,
high_diversity,0,,5,19,,,,transition,11,4,,,
high_diversity,0,,5,19,,,,transition,11,5,,,
high_diversity,1,,5,20,,,,transition,11,1,,,
high_diversity,0,,5,20,,,,transition,11,2,,,
high_diversity,0,,5,20,,,,transition,11,3,,,
high_diversity,0,,5,20,,,,transition,11,4,,,
high_diversity,0,,5,20,,,,transition,11,5,,,
high_diversity,1,,5,21,,,,transition,11,1,,,
high_diversity,0,,5,21,,,,transition,11,2,,,
high_diversity,0,,5,21,,,,transition,11,3,,,
high_diversity,0,,5,21,,,,transition,11,4,,,
high_diversity,0,,5,21,,,,transition,11,5,,,
high_diversity,1,,5,22,,,,transition,11,1,,,
high_diversity,0,,5,22,,,,transition,11,2,,,
high_diversity,0,,5,22,,,,transition,11,3,,,
high_diversity,0,,5,22,,,,transition,11,4,,,
high_diversity,0,,5,22,,,,transition,11,5,,,
high_diversity,1,,5,23,,,,transition,11,1,,,
high_diversity,0,,5,23,,,,transition,11,2,,,
high_diversity,0,,5,23,,,,transition,11,3,,,
high_diversity,0,,5,23,,,,transition,11,4,,,
high_diversity,0,,5,23,,,,transition,11,5,,,
high_diversity,1,,5,24,,,,transition,11,1,,,
high_diversity,0,,5,24,,,,transition,11,2,,,
high_diversity,0,,5,24,,,,transition,11,3,,,
high_diversity,0,,5,24,,,,transition,11,4,,,
high_diversity,0,,5,24,,,,transition,11,5,,,
high_diversity,1,,5,25,,,,transition,11,1,,,
high_diversity,1,,5,25,,,,transition,11,2,,,
high_diversity,0,,5,25,,,,transition,11,3,,,
high_diversity,0,,5,25,,,,transition,11,4,,,
high_diversity,0,,5,25,,,,transition,11,5,,,
high_diversity,1,,5,26,,,,transition,11,1,,,
high_diversity,0,,5,26,,,,transition,11,2,,,
high_diversity,0,,5,26,,,,transition,11,3,,,
high_diversity,0,,5,26,,,,transition,11,4,,,
high_diversity,0,,5,26,,,,transition,11,5,,,
high_diversity,1,,5,27,,,,transition,11,1,,,
high_diversity,0,,5,27,,,,transition,11,2,,,
high_diversity,0,,5,27,,,,transition,11,3,,,
high_diversity,0,,5,27,,,,transition,11,4,,,
high_diversity,0,,5,27,,,,transition,11,5,,,
high_diversity,1,,5,28,,,,transition,11,1,,,
high_diversity,0,,5,28,,,,transition,11,2,,,
high_diversity,0,,5,28,,,,transition,11,3,,,
high_diversity,0,,5,28,,,,transition,11,4,,,
high_diversity,0,,5,28,,,,transition,11,5,,,
high_diversity,1,,5,29,,,,transition,11,1,,,
high_diversity,1,,5,29,,,,transition,11,2,,,
high_diversity,0,,5,29,,,,transition,11,3,,,
high_diversity,0,,5,29,,,,transition,11,4,,,
high_diversity,0,,5,29,,,,transition,11,5,,,
high_diversity,1,,5,30,,,,transition,11,1,,,
high_diversity,0,,5,30,,,,transition,11,2,,,
high_diversity,0,,5,30,,,,transition,11,3,,,
high_diversity,0,,5,30,,,,transition,11,4,,,
high_diversity,0,,5,30,,,,transition,11,5,,,
high_diversity,1,,5,31,,,,transition,11,1,,,
high_diversity,0,,5,31,,,,transition,11,2,,,
high_diversity,0,,5,31,,,,transition,11,3,,,
high_diversity,0,,5,31,,,,transition,11,4,,,
high_diversity,0,,5,31,,,,transition,11,5,,,
high_diversity,1,,5,32,,,,transition,11,1,,,
high_diversity,0,,5,32,,,,transition,11,2,,,
high_diversity,0,,5,32,,,,transition,11,3,,,
high_diversity,0,,5,32,,,,transition,11,4,,,
high_diversity,0,,5,32,,,,transition,11,5,,,
high_diversity,1,,5,33,,,,transition,11,1,,,
high_diversity,0,,5,33,,,,transition,11,2,,,
high_diversity,0,,5,33,,,,transition,11,3,,,
high_diversity,0,,5,33,,,,transition,11,4,,,
high_diversity,0,,5,33,,,,transition,11,5,,,
high_diversity,1,,5,34,,,,transition,11,1,,,
high_diversity,0,,5,34,,,,transition,11,2,,,
high_diversity,0,,5,34,,,,transition,11,3,,,
high_diversity,0,,5,34,,,,transition,11,4,,,
high_diversity,0,,5,34,,,,transition,11,5,,,
high_diversity,1,,5,35,,,,transition,11,1,,,
high_diversity,0,,5,35,,,,transition,11,2,,,
high_diversity,0,,5,35,,,,transition,11,3,,,
high_diversity,0,,5,35,,,,transition,11,4,,,
high_diversity,0,,5,35,,,,transition,11,5,,,
high_diversity,1,,5,36,,,,transition,11,1,,,
high_diversity,0,,5,36,,,,transition,11,2,,,
high_diversity,0,,5,36,,,,transition,11,3,,,
high_diversity,0,,5,36,,,,transition,11,4,,,
high_diversity,0,,5,36,,,,transition,11,5,,,
high_diversity,1,,5,37,,,,transition,11,1,,,
high_diversity,0,,5,37,,,,transition,11,2,,,
high_diversity,0,,5,37,,,,transition,11,3,,,
high_diversity,0,,5,37,,,,transition,11,4,,,
high_diversity,0,,5,37,,,,transition,11,5,,,
high_diversity,1,,5,38,,,,transition,11,1,,,
high_diversity,0,,5,38,,,,transition,11,2,,,
high_diversity,0,,5,38,,,,transition,11,3,,,
high_diversity,0,,5,38,,,,transition,11,4,,,
high_diversity,0,,5,38,,,,transition,11,5,,,
high_diversity,1,,5,39,,,,transition,11,1,,,
high_diversity,0,,5,39,,,,transition,11,2,,,
high_diversity,0,,5,39,,,,transition,11,3,,,
high_diversity,0,,5,39,,,,transition,11,4,,,
high_diversity,0,,5,39,,,,transition,11,5,,,
high_diversity,1,,5,40,,,,transition,11,1,,,
high_diversity,0,,5,40,,,,transition,11,2,,,
high_diversity,0,,5,40,,,,transition,11,3,,,
high_diversity,0,,5,40,,,,transition,11,4,,,
high_diversity,0,,5,40,,,,transition,11,5,,,
high_diversity,1,,5,41,,,,transition,11,1,,,
high_diversity,0,,5,41,,,,transition,11,2,,,
high_diversity,0,,5,41,,,,transition,11,3,,,
high_diversity,0,,5,41,,,,transition,11,4,,,
high_diversity,0,,5,41,,,,transition,11,5,,,
high_diversity,1,,5,42,,,,transition,11,1,,,
high_diversity,1,,5,42,,,,transition,11,2,,,
high_diversity,0,,5,42,,,,transition,11,3,,,
high_diversity,0,,5,42,,,,transition,11,4,,,
high_diversity,0,,5,42,,,,transition,11,5,,,
high_diversity,1,,5,43,,,,transition,11,1,,,
high_diversity,0,,5,43,,,,transition,11,2,,,
high_diversity,0,,5,43,,,,transition,11,3,,,
high_diversity,0,,5,43,,,,transition,11,4,,,
high_diversity,0,,5,43,,,,transition,11,5,,,
high_diversity,1,,5,44,,,,transition,11,1,,,
high_diversity,0,,5,44,,,,transition,11,2,,,
high_diversity,0,,5,44,,,,transition,11,3,,,
high_diversity,0,,5,44,,,,transition,11,4,,,
high_diversity,0,,5,44,,,,transition,11,5,,,
high_diversity,1,,5,45,,,,transition,11,1,,,
high_diversity,1,,5,45,,,,transition,11,2,,,
high_diversity,0,,5,45,,,,transition,11,3,,,
high_diversity,0,,5,45,,,,transition,11,4,,,
high_diversity,0,,5,45,,,,transition,11,5,,,
high_diversity,1,,5,46,,,,transition,11,1,,,
high_diversity,0,,5,46,,,,transition,11,2,,,
high_diversity,0,,5,46,,,,transition,11,3,,,
high_diversity,0,,5,46,,,,transition,11,4,,,
high_diversity,0,,5,46,,,,transition,11,5,,,
high_diversity,1,,5,47,,,,transition,11,1,,,
