component,family,layer,mode,model_id,realization,revision,semantic,syntax,target_logprob_change
ff,mapping:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.09951925277709961
ff,mapping:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.5402576923370361
ff,mapping:number,3,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.3686535358428955
ff,mapping:number,3,add,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.2581608295440674
sa,mapping:number,5,zero,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.033290743827819824
sa,mapping:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.07096564769744873
sa,mapping:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.1584615707397461
sa,mapping:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.042269349098205566
sa,mapping:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.16744208335876465
sa,mapping:number,5,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.03724479675292969
sa,mapping:number,5,add,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.0055332183837890625
ff,mapping:number,5,zero,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.7028110027313232
ff,mapping:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.17691969871520996
ff,mapping:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.7901737689971924
ff,mapping:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.477428674697876
ff,mapping:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.7544214725494385
ff,mapping:number,5,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,-0.41382575035095215
ff,mapping:number,5,add,EleutherAI/pythia-70m-deduped,3,step1000,number,mapping,0.09476971626281738
sa,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.04891848564147949
sa,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.04349875450134277
sa,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.40068888664245605
sa,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.05965781211853027
sa,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.4209921360015869
sa,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.01815056800842285
sa,alternation:color,0,add,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.03434133529663086
ff,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-5.337876796722412
ff,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-3.814697265625e-06
ff,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-1.3748464584350586
ff,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-3.343209743499756
ff,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-1.3748464584350586
ff,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-5.337862014770508
ff,alternation:color,0,add,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.21594810485839844
sa,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-3.709266185760498
sa,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.06759834289550781
sa,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-2.224149703979492
sa,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-3.8614702224731445
sa,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-3.658816337585449
sa,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-2.715117931365967
sa,alternation:color,3,add,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.4488765001296997
ff,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.021459579467773438
ff,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.00046253204345703125
ff,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.41402339935302734
ff,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.20955562591552734
ff,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.15642595291137695
ff,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.03935861587524414
ff,alternation:color,3,add,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.1287384033203125
sa,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.2685360908508301
sa,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.0050506591796875
sa,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.1829686164855957
sa,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.3548429012298584
sa,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.5749092102050781
sa,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.13446617126464844
sa,alternation:color,5,add,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.0650029182434082
ff,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.46360039710998535
ff,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.050620079040527344
ff,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.399566650390625
ff,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-1.1250250339508057
ff,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.31147003173828125
ff,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,-0.4930229187011719
ff,alternation:color,5,add,EleutherAI/pythia-70m-deduped,2,step1000,color,alternation,0.10156059265136719
sa,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.054398298263549805
sa,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.02442145347595215
sa,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.39021801948547363
sa,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.015836000442504883
sa,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.4055006504058838
sa,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.014158964157104492
sa,alternation:color,0,add,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.02622365951538086
ff,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-5.779853105545044
ff,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-4.76837158203125e-07
ff,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-1.3540282249450684
ff,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-3.372398614883423
ff,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-1.3540282249450684
ff,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-5.779839754104614
ff,alternation:color,0,add,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.2013533115386963
sa,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-3.7826907634735107
sa,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.10789012908935547
sa,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-2.3065407276153564
sa,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-3.912543535232544
sa,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-3.744349241256714
sa,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-2.7401363849639893
sa,alternation:color,3,add,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.4329383373260498
ff,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.013145685195922852
ff,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.0070667266845703125
ff,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.3932628631591797
ff,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.20436334609985352
ff,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.1396493911743164
ff,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.05466008186340332
ff,alternation:color,3,add,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.12001347541809082
sa,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.24925827980041504
sa,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.0005137920379638672
sa,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.16848063468933105
sa,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.31587672233581543
sa,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.5394420623779297
sa,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.12848544120788574
sa,alternation:color,5,add,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.058534860610961914
ff,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.4783034324645996
ff,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.0372166633605957
ff,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.3771204948425293
ff,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-1.112802505493164
ff,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.3165433406829834
ff,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,-0.49016714096069336
ff,alternation:color,5,add,EleutherAI/pythia-70m-deduped,3,step1000,color,alternation,0.09798359870910645
sa,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,0.30434370040893555
sa,mapping:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.658361554145813
sa,mapping:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,0.26473844051361084
sa,mapping:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.5380059480667114
sa,mapping:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,0.25244462490081787
sa,mapping:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,0.2929922342300415
sa,mapping:color,0,add,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.3136686086654663
ff,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-6.735714077949524
ff,mapping:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,2.1457672119140625e-06
ff,mapping:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-10.16870129108429
ff,mapping:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,2.1457672119140625e-06
ff,mapping:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-5.276182770729065
ff,mapping:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-6.735714077949524
ff,mapping:color,0,add,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.24494671821594238
sa,mapping:color,3,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-2.1976412534713745
sa,mapping:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.9875248670578003
sa,mapping:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.013629794120788574
sa,mapping:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-2.8066097497940063
sa,mapping:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-4.306087613105774
sa,mapping:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.46896469593048096
sa,mapping:color,3,add,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,0.0872657299041748
ff,mapping:color,3,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.11289238929748535
ff,mapping:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.01448523998260498
ff,mapping:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.24053430557250977
ff,mapping:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.31492161750793457
ff,mapping:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.1850888729095459
ff,mapping:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.024704933166503906
ff,mapping:color,3,add,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.210654616355896
sa,mapping:color,5,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.06089901924133301
sa,mapping:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.0026050806045532227
sa,mapping:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.02485060691833496
sa,mapping:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.27768445014953613
sa,mapping:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.10168349742889404
sa,mapping:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.05037248134613037
sa,mapping:color,5,add,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.05329489707946777
ff,mapping:color,5,zero,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.5671209096908569
ff,mapping:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.014177799224853516
ff,mapping:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.26793181896209717
ff,mapping:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.8036085367202759
ff,mapping:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-1.0315414667129517
ff,mapping:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,-0.5549048185348511
ff,mapping:color,5,add,EleutherAI/pythia-70m-deduped,2,step1000,color,mapping,0.05585503578186035
sa,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,0.25460028648376465
sa,mapping:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.6485823392868042
sa,mapping:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,0.21746671199798584
sa,mapping:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.5311906337738037
sa,mapping:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,0.20987343788146973
sa,mapping:color,0,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,0.25438952445983887
sa,mapping:color,0,add,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.27734696865081787
ff,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-7.088987708091736
ff,mapping:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-9.5367431640625e-07
ff,mapping:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-10.366173148155212
ff,mapping:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-9.5367431640625e-07
ff,mapping:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-5.356603503227234
ff,mapping:color,0,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-7.088987708091736
ff,mapping:color,0,add,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.2365940809249878
sa,mapping:color,3,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-2.2762099504470825
sa,mapping:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-1.074257254600525
sa,mapping:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.10163187980651855
sa,mapping:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-2.8799060583114624
sa,mapping:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-4.380518317222595
sa,mapping:color,3,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.41980791091918945
sa,mapping:color,3,add,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,0.06605410575866699
ff,mapping:color,3,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.13019633293151855
ff,mapping:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.025042414665222168
ff,mapping:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.23601198196411133
ff,mapping:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.3132965564727783
ff,mapping:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.19956696033477783
ff,mapping:color,3,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.03834986686706543
ff,mapping:color,3,add,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.18224060535430908
sa,mapping:color,5,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.03800499439239502
sa,mapping:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.008383631706237793
sa,mapping:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.03178226947784424
sa,mapping:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.23919153213500977
sa,mapping:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.0626753568649292
sa,mapping:color,5,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.026500463485717773
sa,mapping:color,5,add,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.0587007999420166
ff,mapping:color,5,zero,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.5525025129318237
ff,mapping:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.039806246757507324
ff,mapping:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.28648626804351807
ff,mapping:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.7614580392837524
ff,mapping:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.9825125932693481
ff,mapping:color,5,project_remove,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,-0.5017127990722656
ff,mapping:color,5,add,EleutherAI/pythia-70m-deduped,3,step1000,color,mapping,0.04613065719604492
sa,alternation:number,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.23840010166168213
sa,alternation:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-2.307430863380432
sa,alternation:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.9165500402450562
sa,alternation:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.9247535467147827
sa,alternation:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-1.1379464864730835
sa,alternation:number,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.38262128829956055
sa,alternation:number,0,add,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-2.3731995820999146
ff,alternation:number,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-4.729530930519104
ff,alternation:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.0009953975677490234
ff,alternation:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.7496014833450317
ff,alternation:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-4.225579380989075
ff,alternation:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.7496014833450317
ff,alternation:number,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-4.729285359382629
ff,alternation:number,0,add,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.24052131175994873
sa,alternation:number,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-3.244977593421936
sa,alternation:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-3.590131402015686
sa,alternation:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.5231603384017944
sa,alternation:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-4.066536545753479
sa,alternation:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-4.0883952379226685
sa,alternation:number,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.1203622817993164
sa,alternation:number,3,add,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.3383868932723999
ff,alternation:number,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.3495391607284546
ff,alternation:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.23835933208465576
ff,alternation:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.5988414287567139
ff,alternation:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.9603421688079834
ff,alternation:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,1.0461257100105286
ff,alternation:number,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.10746610164642334
ff,alternation:number,3,add,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.09305524826049805
sa,alternation:number,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.15594732761383057
sa,alternation:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.12947118282318115
sa,alternation:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.010882019996643066
sa,alternation:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.22450470924377441
sa,alternation:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.0909801721572876
sa,alternation:number,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.3130667209625244
sa,alternation:number,5,add,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.18840241432189941
ff,alternation:number,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,1.5477978885173798
ff,alternation:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.35846149921417236
ff,alternation:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.6329909563064575
ff,alternation:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.6439852118492126
ff,alternation:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,0.06437528133392334
ff,alternation:number,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.2355334758758545
ff,alternation:number,5,add,EleutherAI/pythia-70m-deduped,2,step143000,number,alternation,-0.7463470697402954
sa,alternation:number,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.24495601654052734
sa,alternation:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-2.132657766342163
sa,alternation:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.9152908325195312
sa,alternation:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.9474186897277832
sa,alternation:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-1.1370503902435303
sa,alternation:number,0,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.37422382831573486
sa,alternation:number,0,add,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-2.416826009750366
ff,alternation:number,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-4.753782033920288
ff,alternation:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.0010974407196044922
ff,alternation:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.7756819725036621
ff,alternation:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-4.138814687728882
ff,alternation:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.7756819725036621
